"month","year","period","plot","species","n","treatment","sampled"
1,2012,401,14,"DM",6,"control",1
1,2012,401,14,"PE",3,"control",1
1,2012,401,17,"DM",5,"control",1
1,2012,401,17,"PE",3,"control",1
1,2012,401,17,"PP",1,"control",1
1,2012,401,22,"PB",1,"control",1
1,2012,401,22,"PF",1,"control",1
1,2013,413,1,"DM",7,"control",1
1,2013,413,1,"PB",1,"control",1
1,2013,413,1,"PE",1,"control",1
1,2013,413,2,"DM",6,"control",1
1,2013,413,2,"PE",2,"control",1
1,2013,413,4,"DM",8,"control",1
1,2013,413,8,"DM",3,"control",1
1,2013,413,8,"PB",1,"control",1
1,2013,413,9,"DM",4,"control",1
1,2013,413,11,"DM",4,"control",1
1,2013,413,12,"DM",3,"control",1
1,2013,413,12,"DO",2,"control",1
1,2013,413,12,"PB",1,"control",1
1,2013,413,12,"PE",1,"control",1
1,2013,413,14,"DM",4,"control",1
1,2013,413,17,"DM",3,"control",1
1,2013,413,22,"DM",6,"control",1
1,2013,413,22,"PB",1,"control",1
1,2015,434,1,"DM",5,"control",1
1,2015,434,1,"DO",2,"control",1
1,2015,434,1,"PE",2,"control",1
1,2015,434,1,"RO",1,"control",1
1,2015,434,2,"BA",1,"control",1
1,2015,434,2,"DO",1,"control",1
1,2015,434,2,"PB",1,"control",1
1,2015,434,2,"PE",3,"control",1
1,2015,434,2,"PP",1,"control",1
1,2015,434,2,"RM",1,"control",1
1,2015,434,4,"BA",1,"control",1
1,2015,434,4,"DM",6,"control",1
1,2015,434,4,"PP",2,"control",1
1,2015,434,8,"DM",4,"control",1
1,2015,434,8,"DO",4,"control",1
1,2015,434,9,"DM",8,"control",1
1,2015,434,9,"DO",1,"control",1
1,2015,434,9,"PP",1,"control",1
1,2015,434,9,"RO",1,"control",1
1,2015,434,11,"DM",9,"control",1
1,2015,434,11,"DO",3,"control",1
1,2015,434,12,"DM",3,"control",1
1,2015,434,12,"DO",2,"control",1
1,2015,434,12,"PE",1,"control",1
1,2015,434,12,"RM",1,"control",1
1,2015,434,12,"RO",1,"control",1
1,2015,434,14,"DM",4,"control",1
1,2015,434,14,"RM",2,"control",1
1,2015,434,14,"RO",1,"control",1
1,2015,434,17,"DM",3,"control",1
1,2015,434,17,"PP",2,"control",1
1,2015,434,22,"DM",6,"control",1
1,2015,434,22,"PE",1,"control",1
1,2015,434,22,"PP",1,"control",1
1,2016,445,5,"DM",4,"control",1
1,2016,445,5,"DO",1,"control",1
1,2016,445,5,"PE",1,"control",1
1,2016,445,7,"DM",6,"control",1
1,2016,445,7,"DO",2,"control",1
1,2016,445,7,"PP",1,"control",1
1,2016,445,13,"DM",3,"control",1
1,2016,445,13,"PB",1,"control",1
1,2016,445,13,"RM",1,"control",1
1,2016,445,14,"DM",3,"control",1
1,2016,445,14,"DO",2,"control",1
1,2016,445,14,"RM",2,"control",1
1,2016,445,17,"DM",4,"control",1
1,2016,445,17,"DO",1,"control",1
1,2016,445,17,"PE",1,"control",1
1,2017,457,4,"DM",3,"control",1
1,2017,457,4,"DO",3,"control",1
1,2017,457,4,"RF",1,"control",1
1,2017,457,5,"DM",7,"control",1
1,2017,457,5,"DO",1,"control",1
1,2017,457,6,"DM",4,"control",1
1,2017,457,7,"DM",3,"control",1
1,2017,457,11,"DM",2,"control",1
1,2017,457,13,"DM",1,"control",1
1,2017,457,14,"DM",2,"control",1
1,2017,457,14,"DO",3,"control",1
1,2017,457,17,"DM",7,"control",1
1,2017,457,18,"DM",7,"control",1
1,2017,457,24,"DM",12,"control",1
1,2017,457,24,"DO",2,"control",1
1,2017,457,24,"PE",1,"control",1
1,2017,458,4,"DM",3,"control",1
1,2017,458,4,"DO",4,"control",1
1,2017,458,4,"RM",1,"control",1
1,2017,458,5,"DM",7,"control",1
1,2017,458,5,"DO",1,"control",1
1,2017,458,6,"DM",3,"control",1
1,2017,458,6,"PL",1,"control",1
1,2017,458,7,"DM",11,"control",1
1,2017,458,7,"DO",2,"control",1
1,2017,458,7,"PM",1,"control",1
1,2017,458,11,"DM",5,"control",1
1,2017,458,11,"DS",1,"control",1
1,2017,458,13,"DM",4,"control",1
1,2017,458,13,"DO",1,"control",1
1,2017,458,13,"PE",1,"control",1
1,2017,458,13,"RM",1,"control",1
1,2017,458,14,"DM",4,"control",1
1,2017,458,14,"DO",3,"control",1
1,2017,458,17,"DM",8,"control",1
1,2017,458,17,"PM",1,"control",1
1,2017,458,18,"DM",3,"control",1
1,2017,458,24,"DM",6,"control",1
1,2017,458,24,"DO",1,"control",1
1,2017,458,24,"PE",1,"control",1
2,1978,8,1,"DM",2,"control",1
2,1978,8,1,"DS",1,"control",1
2,1978,8,2,"DM",4,"control",1
2,1978,8,2,"DS",1,"control",1
2,1978,8,2,"PE",1,"control",1
2,1978,8,2,"PF",1,"control",1
2,1978,8,4,"DM",1,"control",1
2,1978,8,4,"DS",3,"control",1
2,1978,8,4,"PF",1,"control",1
2,1978,8,5,"DM",2,"control",1
2,1978,8,5,"DS",2,"control",1
2,1978,8,6,"DM",1,"control",1
2,1978,8,8,"DS",2,"control",1
2,1978,8,9,"DM",1,"control",1
2,1978,8,9,"DS",1,"control",1
2,1978,8,11,"DM",3,"control",1
2,1978,8,12,"DM",2,"control",1
2,1978,8,12,"DS",1,"control",1
2,1978,8,13,"DM",2,"control",1
2,1978,8,14,"DM",1,"control",1
2,1978,8,14,"DS",1,"control",1
2,1978,8,17,"DM",3,"control",1
2,1978,8,17,"DS",1,"control",1
2,1978,8,18,"DM",3,"control",1
2,1978,8,20,"DM",2,"control",1
2,1978,8,22,"DM",1,"control",1
2,1979,20,1,"DM",2,"control",1
2,1979,20,1,"DS",1,"control",1
2,1979,20,2,"DM",2,"control",1
2,1979,20,2,"PM",2,"control",1
2,1979,20,4,"DM",2,"control",1
2,1979,20,4,"DS",1,"control",1
2,1979,20,5,"DS",1,"control",1
2,1979,20,6,"DS",1,"control",1
2,1979,20,8,"DM",1,"control",1
2,1979,20,8,"DS",2,"control",1
2,1979,20,9,"DO",1,"control",1
2,1979,20,9,"DS",1,"control",1
2,1979,20,11,"DM",2,"control",1
2,1979,20,12,"DM",1,"control",1
2,1979,20,12,"DS",1,"control",1
2,1979,20,13,"DM",1,"control",1
2,1979,20,13,"DS",1,"control",1
2,1979,20,14,"DM",2,"control",1
2,1979,20,14,"DS",1,"control",1
2,1979,20,17,"DO",1,"control",1
2,1979,20,17,"DS",1,"control",1
2,1979,20,18,"DS",2,"control",1
2,1979,20,20,"DS",1,"control",1
2,1979,20,22,"DM",5,"control",1
2,1979,20,22,"DS",1,"control",1
2,1980,31,1,"DS",1,"control",1
2,1980,31,2,"DM",1,"control",1
2,1980,31,2,"PE",1,"control",1
2,1980,31,2,"RM",1,"control",1
2,1980,31,4,"DS",1,"control",1
2,1980,31,4,"PF",1,"control",1
2,1980,31,6,"DM",1,"control",1
2,1980,31,6,"DS",1,"control",1
2,1980,31,8,"DM",1,"control",1
2,1980,31,8,"DO",1,"control",1
2,1980,31,8,"DS",1,"control",1
2,1980,31,9,"DM",1,"control",1
2,1980,31,9,"DO",2,"control",1
2,1980,31,9,"DS",1,"control",1
2,1980,31,11,"DM",1,"control",1
2,1980,31,11,"PF",1,"control",1
2,1980,31,11,"RM",1,"control",1
2,1980,31,12,"DM",6,"control",1
2,1980,31,12,"DS",1,"control",1
2,1980,31,13,"DM",1,"control",1
2,1980,31,13,"DS",1,"control",1
2,1980,31,13,"RM",1,"control",1
2,1980,31,14,"DM",2,"control",1
2,1980,31,17,"DM",1,"control",1
2,1980,31,17,"DO",2,"control",1
2,1980,31,17,"DS",1,"control",1
2,1980,31,18,"DO",1,"control",1
2,1980,31,20,"RM",1,"control",1
2,1980,31,22,"DS",1,"control",1
2,1981,43,1,"DO",2,"control",1
2,1981,43,1,"DS",2,"control",1
2,1981,43,2,"DM",6,"control",1
2,1981,43,2,"DO",2,"control",1
2,1981,43,2,"DS",2,"control",1
2,1981,43,4,"DM",1,"control",1
2,1981,43,6,"DS",1,"control",1
2,1981,43,6,"PF",1,"control",1
2,1981,43,8,"DO",2,"control",1
2,1981,43,8,"DS",2,"control",1
2,1981,43,9,"DM",1,"control",1
2,1981,43,9,"DO",5,"control",1
2,1981,43,9,"DS",4,"control",1
2,1981,43,14,"DM",3,"control",1
2,1982,55,1,"DM",3,"control",1
2,1982,55,1,"DO",1,"control",1
2,1982,55,1,"DS",2,"control",1
2,1982,55,1,"RM",2,"control",1
2,1982,55,2,"DM",1,"control",1
2,1982,55,2,"DO",1,"control",1
2,1982,55,2,"DS",4,"control",1
2,1982,55,2,"PE",4,"control",1
2,1982,55,2,"RM",3,"control",1
2,1982,55,4,"DM",10,"control",1
2,1982,55,4,"DS",2,"control",1
2,1982,55,4,"RM",1,"control",1
2,1982,55,6,"DO",1,"control",1
2,1982,55,6,"DS",3,"control",1
2,1982,55,6,"PE",1,"control",1
2,1982,55,6,"RM",1,"control",1
2,1982,55,8,"DO",2,"control",1
2,1982,55,8,"DS",2,"control",1
2,1982,55,9,"DM",1,"control",1
2,1982,55,9,"DS",3,"control",1
2,1982,55,9,"RM",1,"control",1
2,1982,55,11,"DM",6,"control",1
2,1982,55,11,"DS",1,"control",1
2,1982,55,11,"RM",3,"control",1
2,1982,55,12,"DM",6,"control",1
2,1982,55,12,"DS",1,"control",1
2,1982,55,12,"RM",1,"control",1
2,1982,55,13,"DM",2,"control",1
2,1982,55,13,"DO",1,"control",1
2,1982,55,13,"DS",1,"control",1
2,1982,55,13,"PF",2,"control",1
2,1982,55,14,"DM",7,"control",1
2,1982,55,14,"DS",1,"control",1
2,1982,55,14,"PE",1,"control",1
2,1982,55,17,"DM",2,"control",1
2,1982,55,17,"DS",1,"control",1
2,1982,55,17,"RM",4,"control",1
2,1982,55,18,"DM",2,"control",1
2,1982,55,18,"DS",1,"control",1
2,1982,55,18,"PE",1,"control",1
2,1982,55,18,"RM",1,"control",1
2,1982,55,20,"DM",2,"control",1
2,1982,55,20,"DO",1,"control",1
2,1982,55,20,"DS",1,"control",1
2,1982,55,20,"PE",1,"control",1
2,1982,55,20,"RM",2,"control",1
2,1982,55,22,"DM",2,"control",1
2,1982,55,22,"DS",3,"control",1
2,1983,65,1,"DM",3,"control",1
2,1983,65,1,"DO",4,"control",1
2,1983,65,1,"DS",1,"control",1
2,1983,65,2,"DM",2,"control",1
2,1983,65,2,"DO",2,"control",1
2,1983,65,2,"DS",1,"control",1
2,1983,65,2,"PE",2,"control",1
2,1983,65,4,"DM",4,"control",1
2,1983,65,4,"PF",1,"control",1
2,1983,65,6,"DM",5,"control",1
2,1983,65,6,"DO",1,"control",1
2,1983,65,6,"RM",1,"control",1
2,1983,65,8,"DO",2,"control",1
2,1983,65,8,"DS",2,"control",1
2,1983,65,9,"DM",1,"control",1
2,1983,65,11,"DM",5,"control",1
2,1983,65,11,"DO",2,"control",1
2,1983,65,11,"PM",1,"control",1
2,1983,65,11,"RM",1,"control",1
2,1983,65,12,"DM",6,"control",1
2,1983,65,12,"DO",2,"control",1
2,1983,65,12,"DS",1,"control",1
2,1983,65,12,"RM",2,"control",1
2,1983,65,13,"DM",3,"control",1
2,1983,65,13,"DO",1,"control",1
2,1983,65,13,"DS",1,"control",1
2,1983,65,14,"DM",4,"control",1
2,1983,65,14,"DS",1,"control",1
2,1983,65,17,"DM",1,"control",1
2,1983,65,17,"DO",1,"control",1
2,1983,65,17,"DS",1,"control",1
2,1983,65,17,"RM",1,"control",1
2,1983,65,18,"DM",3,"control",1
2,1983,65,18,"DO",2,"control",1
2,1983,65,18,"RM",1,"control",1
2,1983,65,20,"DM",3,"control",1
2,1983,65,20,"DO",1,"control",1
2,1983,65,22,"DM",3,"control",1
2,1983,65,22,"DS",2,"control",1
2,1983,65,22,"PF",1,"control",1
2,1983,65,22,"RM",1,"control",1
2,1984,76,1,"DM",2,"control",1
2,1984,76,1,"DO",1,"control",1
2,1984,76,1,"DS",1,"control",1
2,1984,76,2,"DM",1,"control",1
2,1984,76,2,"DO",1,"control",1
2,1984,76,2,"DS",1,"control",1
2,1984,76,4,"DM",4,"control",1
2,1984,76,4,"DS",1,"control",1
2,1984,76,6,"DM",6,"control",1
2,1984,76,6,"DO",1,"control",1
2,1984,76,6,"DS",1,"control",1
2,1984,76,8,"DM",1,"control",1
2,1984,76,8,"DO",1,"control",1
2,1984,76,8,"DS",1,"control",1
2,1984,76,9,"DM",3,"control",1
2,1984,76,9,"DO",3,"control",1
2,1984,76,11,"DM",3,"control",1
2,1984,76,11,"DO",1,"control",1
2,1984,76,11,"DS",2,"control",1
2,1984,76,12,"DM",2,"control",1
2,1984,76,12,"DO",1,"control",1
2,1984,76,12,"DS",2,"control",1
2,1984,76,12,"RM",1,"control",1
2,1984,76,13,"DM",1,"control",1
2,1984,76,13,"DS",2,"control",1
2,1984,76,14,"DM",3,"control",1
2,1984,76,14,"DO",1,"control",1
2,1984,76,17,"DM",1,"control",1
2,1984,76,17,"RM",2,"control",1
2,1984,76,18,"DM",3,"control",1
2,1984,76,18,"DS",1,"control",1
2,1984,76,20,"DM",1,"control",1
2,1984,76,20,"DS",3,"control",1
2,1984,76,22,"DM",2,"control",1
2,1984,76,22,"DS",2,"control",1
2,1985,87,1,"DM",3,"control",1
2,1985,87,1,"DO",3,"control",1
2,1985,87,2,"DM",7,"control",1
2,1985,87,2,"PE",2,"control",1
2,1985,87,2,"PM",1,"control",1
2,1985,87,4,"DM",4,"control",1
2,1985,87,4,"DO",1,"control",1
2,1985,87,6,"DM",7,"control",1
2,1985,87,6,"DO",6,"control",1
2,1985,87,6,"PE",1,"control",1
2,1985,87,8,"DM",1,"control",1
2,1985,87,8,"DO",1,"control",1
2,1985,87,8,"DS",1,"control",1
2,1985,87,9,"DM",1,"control",1
2,1985,87,9,"DO",2,"control",1
2,1985,87,9,"DS",2,"control",1
2,1985,87,11,"DM",2,"control",1
2,1985,87,12,"DM",4,"control",1
2,1985,87,12,"DO",3,"control",1
2,1985,87,12,"PE",1,"control",1
2,1985,87,13,"DM",5,"control",1
2,1985,87,14,"DM",1,"control",1
2,1985,87,17,"DM",2,"control",1
2,1985,87,18,"DM",1,"control",1
2,1985,87,20,"DO",1,"control",1
2,1985,87,20,"PE",1,"control",1
2,1985,87,22,"DM",2,"control",1
2,1987,107,1,"DM",3,"control",1
2,1987,107,1,"DS",2,"control",1
2,1987,107,2,"DM",2,"control",1
2,1987,107,2,"DO",1,"control",1
2,1987,107,2,"DS",1,"control",1
2,1987,107,2,"PE",2,"control",1
2,1987,107,4,"DM",3,"control",1
2,1987,107,4,"DO",1,"control",1
2,1987,107,4,"DS",2,"control",1
2,1987,107,8,"DM",2,"control",1
2,1987,107,8,"DO",1,"control",1
2,1987,107,8,"DS",2,"control",1
2,1987,107,9,"DM",4,"control",1
2,1987,107,9,"DO",5,"control",1
2,1987,107,9,"DS",1,"control",1
2,1987,107,11,"DM",6,"control",1
2,1987,107,11,"DS",1,"control",1
2,1987,107,11,"PE",2,"control",1
2,1987,107,13,"DM",2,"control",1
2,1987,107,13,"DO",1,"control",1
2,1988,119,2,"DM",5,"control",1
2,1988,119,2,"DO",3,"control",1
2,1988,119,2,"PE",1,"control",1
2,1988,119,4,"DM",5,"control",1
2,1988,119,4,"DS",1,"control",1
2,1988,119,8,"DM",5,"control",1
2,1988,119,8,"DO",2,"control",1
2,1988,119,8,"DS",1,"control",1
2,1988,119,11,"DM",7,"control",1
2,1988,119,11,"PE",1,"control",1
2,1988,119,12,"DM",3,"control",1
2,1988,119,12,"DO",4,"control",1
2,1988,119,12,"PE",1,"control",1
2,1988,119,12,"RM",1,"control",1
2,1988,119,14,"DM",1,"control",1
2,1988,119,17,"DO",2,"control",1
2,1988,119,17,"PE",1,"control",1
2,1988,119,17,"RM",2,"control",1
2,1988,119,22,"DM",2,"control",1
2,1988,119,22,"DS",1,"control",1
2,1988,119,22,"RM",1,"control",1
2,1989,131,2,"DO",2,"control",1
2,1989,131,2,"RM",3,"control",1
2,1989,131,4,"DM",7,"control",1
2,1989,131,4,"RM",2,"control",1
2,1989,131,8,"DM",4,"control",1
2,1989,131,8,"DO",1,"control",1
2,1989,131,8,"DS",1,"control",1
2,1989,131,8,"RM",3,"control",1
2,1989,131,11,"DM",7,"control",1
2,1989,131,11,"PE",2,"control",1
2,1989,131,11,"RM",3,"control",1
2,1989,131,12,"DM",1,"control",1
2,1989,131,12,"DO",4,"control",1
2,1989,131,12,"PE",3,"control",1
2,1989,131,12,"RF",1,"control",1
2,1989,131,12,"RM",1,"control",1
2,1989,131,14,"DM",2,"control",1
2,1989,131,14,"RM",2,"control",1
2,1989,131,17,"DO",1,"control",1
2,1989,131,17,"PE",3,"control",1
2,1989,131,17,"RM",2,"control",1
2,1989,131,22,"DM",1,"control",1
2,1989,131,22,"DS",2,"control",1
2,1990,144,2,"DO",2,"control",1
2,1990,144,4,"DM",11,"control",1
2,1990,144,4,"DS",1,"control",1
2,1990,144,8,"DM",6,"control",1
2,1990,144,8,"DO",2,"control",1
2,1990,144,11,"DM",5,"control",1
2,1990,144,11,"DO",3,"control",1
2,1990,144,12,"DO",3,"control",1
2,1990,144,12,"PE",1,"control",1
2,1990,144,12,"RM",2,"control",1
2,1990,144,14,"DM",4,"control",1
2,1990,144,14,"DO",1,"control",1
2,1990,144,14,"RM",1,"control",1
2,1990,144,17,"DO",2,"control",1
2,1990,144,17,"RM",2,"control",1
2,1990,144,22,"DM",1,"control",1
2,1990,144,22,"PH",1,"control",1
2,1991,156,2,"DO",1,"control",1
2,1991,156,2,"RM",2,"control",1
2,1991,156,4,"DM",9,"control",1
2,1991,156,8,"DM",7,"control",1
2,1991,156,11,"DM",6,"control",1
2,1991,156,11,"DO",3,"control",1
2,1991,156,12,"DM",2,"control",1
2,1991,156,12,"DO",1,"control",1
2,1991,156,12,"RM",1,"control",1
2,1991,156,14,"DM",6,"control",1
2,1991,156,14,"DO",1,"control",1
2,1991,156,17,"DM",1,"control",1
2,1991,156,17,"DO",1,"control",1
2,1991,156,22,"DS",1,"control",1
2,1992,168,2,"DO",3,"control",1
2,1992,168,2,"PE",4,"control",1
2,1992,168,2,"RM",3,"control",1
2,1992,168,4,"DM",5,"control",1
2,1992,168,8,"DM",3,"control",1
2,1992,168,8,"DO",1,"control",1
2,1992,168,11,"DM",4,"control",1
2,1992,168,11,"PE",1,"control",1
2,1992,168,11,"RM",1,"control",1
2,1992,168,12,"DM",3,"control",1
2,1992,168,12,"RM",1,"control",1
2,1992,168,14,"DM",2,"control",1
2,1992,168,17,"DM",3,"control",1
2,1992,168,17,"DO",2,"control",1
2,1992,168,17,"RM",1,"control",1
2,1992,168,22,"DM",1,"control",1
2,1992,168,22,"DS",1,"control",1
2,1992,168,22,"PE",1,"control",1
2,1993,180,2,"RM",1,"control",1
2,1993,180,4,"DM",2,"control",1
2,1993,180,4,"PF",1,"control",1
2,1993,180,8,"DM",1,"control",1
2,1993,180,8,"DO",1,"control",1
2,1993,180,11,"DM",2,"control",1
2,1993,180,12,"DM",2,"control",1
2,1993,180,12,"PP",1,"control",1
2,1993,180,14,"DM",1,"control",1
2,1993,180,14,"DS",1,"control",1
2,1993,180,17,"DM",5,"control",1
2,1993,180,22,"PF",2,"control",1
2,1993,180,22,"RM",2,"control",1
2,1994,191,2,"DM",1,"control",1
2,1994,191,4,"DM",3,"control",1
2,1994,191,8,"DM",1,"control",1
2,1994,191,8,"DO",1,"control",1
2,1994,191,11,"DM",2,"control",1
2,1994,191,12,"DM",3,"control",1
2,1994,191,14,"DM",4,"control",1
2,1994,191,17,"DM",3,"control",1
2,1994,192,2,"DM",1,"control",1
2,1994,192,4,"DM",5,"control",1
2,1994,192,8,"DM",1,"control",1
2,1994,192,11,"DM",1,"control",1
2,1994,192,11,"RM",1,"control",1
2,1994,192,12,"DM",3,"control",1
2,1994,192,14,"DM",4,"control",1
2,1994,192,17,"DM",7,"control",1
2,1994,192,22,"DM",1,"control",1
2,1995,204,2,"DM",2,"control",1
2,1995,204,2,"DO",3,"control",1
2,1995,204,4,"DM",4,"control",1
2,1995,204,8,"DM",5,"control",1
2,1995,204,8,"DO",2,"control",1
2,1995,204,11,"DM",1,"control",1
2,1995,204,12,"DM",2,"control",1
2,1995,204,14,"DM",3,"control",1
2,1995,204,17,"DM",2,"control",1
2,1995,204,22,"DM",2,"control",1
2,1996,217,2,"DM",6,"control",1
2,1996,217,2,"DO",1,"control",1
2,1996,217,2,"PE",4,"control",1
2,1996,217,2,"PM",1,"control",1
2,1996,217,2,"PP",1,"control",1
2,1996,217,2,"RM",2,"control",1
2,1996,217,4,"DM",5,"control",1
2,1996,217,4,"PF",2,"control",1
2,1996,217,8,"DM",1,"control",1
2,1996,217,8,"DO",6,"control",1
2,1996,217,8,"PF",1,"control",1
2,1996,217,11,"DM",2,"control",1
2,1996,217,11,"DO",1,"control",1
2,1996,217,11,"PF",3,"control",1
2,1996,217,11,"PM",1,"control",1
2,1996,217,11,"PP",1,"control",1
2,1996,217,12,"DM",13,"control",1
2,1996,217,12,"PF",1,"control",1
2,1996,217,14,"DM",6,"control",1
2,1996,217,14,"PF",1,"control",1
2,1996,217,17,"DM",6,"control",1
2,1996,217,17,"PF",1,"control",1
2,1996,217,22,"DM",3,"control",1
2,1997,228,2,"DM",3,"control",1
2,1997,228,2,"DO",1,"control",1
2,1997,228,2,"PB",5,"control",1
2,1997,228,2,"PE",1,"control",1
2,1997,228,2,"PM",2,"control",1
2,1997,228,2,"RM",2,"control",1
2,1997,228,4,"DM",11,"control",1
2,1997,228,4,"PF",3,"control",1
2,1997,228,4,"RM",1,"control",1
2,1997,228,8,"DM",4,"control",1
2,1997,228,8,"DO",5,"control",1
2,1997,228,11,"DM",5,"control",1
2,1997,228,11,"DO",5,"control",1
2,1997,228,11,"PF",1,"control",1
2,1997,228,11,"RM",1,"control",1
2,1997,228,12,"DM",13,"control",1
2,1997,228,12,"PF",1,"control",1
2,1997,228,12,"RM",1,"control",1
2,1997,228,14,"DM",11,"control",1
2,1997,228,14,"PL",1,"control",1
2,1997,228,14,"PM",1,"control",1
2,1997,228,14,"RM",2,"control",1
2,1997,228,17,"DM",9,"control",1
2,1997,228,17,"PM",1,"control",1
2,1997,228,22,"DM",7,"control",1
2,1997,228,22,"PB",1,"control",1
2,1997,228,22,"PF",1,"control",1
2,1998,239,4,"DM",8,"control",1
2,1998,239,4,"DO",1,"control",1
2,1998,239,8,"DM",6,"control",1
2,1998,239,8,"DO",4,"control",1
2,1998,239,11,"DM",4,"control",1
2,1998,239,11,"DO",1,"control",1
2,1998,239,14,"DM",11,"control",1
2,1999,252,2,"DM",1,"control",1
2,1999,252,2,"DO",1,"control",1
2,1999,252,2,"DS",1,"control",1
2,1999,252,2,"PM",2,"control",1
2,1999,252,2,"RM",1,"control",1
2,1999,252,4,"DM",10,"control",1
2,1999,252,8,"DM",3,"control",1
2,1999,252,8,"DO",3,"control",1
2,1999,252,8,"PB",2,"control",1
2,1999,252,11,"DM",2,"control",1
2,1999,252,11,"DO",1,"control",1
2,1999,252,12,"DM",9,"control",1
2,1999,252,12,"DO",1,"control",1
2,1999,252,12,"PB",1,"control",1
2,1999,252,12,"PM",1,"control",1
2,1999,252,14,"DM",2,"control",1
2,1999,252,17,"DM",6,"control",1
2,1999,252,17,"DO",1,"control",1
2,1999,252,22,"DM",4,"control",1
2,1999,252,22,"PB",3,"control",1
2,2000,262,2,"DO",2,"control",1
2,2000,262,2,"PB",4,"control",1
2,2000,262,2,"PP",4,"control",1
2,2000,262,4,"DM",2,"control",1
2,2000,262,4,"PB",4,"control",1
2,2000,262,8,"DO",3,"control",1
2,2000,262,8,"PB",6,"control",1
2,2000,262,8,"PP",1,"control",1
2,2000,262,11,"DM",2,"control",1
2,2000,262,11,"PB",2,"control",1
2,2000,262,12,"DM",2,"control",1
2,2000,262,12,"DO",2,"control",1
2,2000,262,12,"PB",3,"control",1
2,2000,262,12,"PP",3,"control",1
2,2000,262,14,"DM",1,"control",1
2,2000,262,14,"PP",6,"control",1
2,2000,262,17,"DM",2,"control",1
2,2000,262,17,"DO",1,"control",1
2,2000,262,17,"PB",1,"control",1
2,2000,262,17,"PP",1,"control",1
2,2000,262,22,"DM",3,"control",1
2,2000,262,22,"PB",8,"control",1
2,2000,262,22,"PP",1,"control",1
2,2002,285,2,"DM",1,"control",1
2,2002,285,2,"DO",2,"control",1
2,2002,285,2,"PB",4,"control",1
2,2002,285,2,"PE",1,"control",1
2,2002,285,2,"PP",1,"control",1
2,2002,285,2,"RM",1,"control",1
2,2002,285,4,"DM",4,"control",1
2,2002,285,4,"DO",1,"control",1
2,2002,285,4,"PB",3,"control",1
2,2002,285,8,"DM",1,"control",1
2,2002,285,8,"DO",5,"control",1
2,2002,285,8,"PB",4,"control",1
2,2002,285,8,"PP",1,"control",1
2,2002,285,11,"DM",5,"control",1
2,2002,285,11,"DO",2,"control",1
2,2002,285,12,"DM",2,"control",1
2,2002,285,12,"DO",2,"control",1
2,2002,285,12,"PE",1,"control",1
2,2002,285,14,"DM",4,"control",1
2,2002,285,17,"DM",4,"control",1
2,2002,285,17,"PB",2,"control",1
2,2002,285,17,"PP",1,"control",1
2,2002,285,22,"DM",2,"control",1
2,2002,285,22,"PB",3,"control",1
2,2003,296,2,"DM",1,"control",1
2,2003,296,2,"PB",6,"control",1
2,2003,296,2,"PE",2,"control",1
2,2003,296,2,"RM",1,"control",1
2,2003,296,4,"DM",1,"control",1
2,2003,296,4,"DO",6,"control",1
2,2003,296,4,"PB",4,"control",1
2,2003,296,4,"PP",2,"control",1
2,2003,296,8,"DO",5,"control",1
2,2003,296,8,"PB",4,"control",1
2,2003,296,8,"PF",2,"control",1
2,2003,296,8,"PP",2,"control",1
2,2003,296,11,"DM",4,"control",1
2,2003,296,11,"DO",7,"control",1
2,2003,296,11,"PB",3,"control",1
2,2003,296,11,"PE",2,"control",1
2,2003,296,11,"PP",2,"control",1
2,2003,296,12,"DM",4,"control",1
2,2003,296,12,"DO",3,"control",1
2,2003,296,12,"PB",2,"control",1
2,2003,296,12,"PE",2,"control",1
2,2003,296,12,"RM",1,"control",1
2,2003,296,14,"DM",8,"control",1
2,2003,296,17,"DM",6,"control",1
2,2003,296,17,"PB",7,"control",1
2,2003,296,17,"PP",1,"control",1
2,2003,296,22,"DM",2,"control",1
2,2003,296,22,"PB",5,"control",1
2,2004,309,2,"DM",1,"control",1
2,2004,309,2,"PB",2,"control",1
2,2004,309,2,"PE",2,"control",1
2,2004,309,4,"DO",3,"control",1
2,2004,309,8,"DM",1,"control",1
2,2004,309,8,"PB",1,"control",1
2,2004,309,11,"DM",3,"control",1
2,2004,309,11,"DO",3,"control",1
2,2004,309,11,"PP",1,"control",1
2,2004,309,12,"DO",2,"control",1
2,2004,309,12,"PE",1,"control",1
2,2004,309,14,"DM",9,"control",1
2,2004,309,14,"DO",2,"control",1
2,2004,309,17,"DM",2,"control",1
2,2004,309,17,"PB",1,"control",1
2,2004,309,22,"DM",1,"control",1
2,2004,309,22,"PB",4,"control",1
2,2007,345,1,"DO",2,"control",1
2,2007,345,1,"PB",6,"control",1
2,2007,345,1,"PE",1,"control",1
2,2007,345,1,"PP",4,"control",1
2,2007,345,2,"DM",2,"control",1
2,2007,345,2,"PB",6,"control",1
2,2007,345,2,"PE",2,"control",1
2,2007,345,2,"PP",1,"control",1
2,2007,345,4,"DO",2,"control",1
2,2007,345,4,"PB",3,"control",1
2,2007,345,4,"PP",3,"control",1
2,2007,345,8,"DO",4,"control",1
2,2007,345,8,"PB",2,"control",1
2,2007,345,8,"PP",3,"control",1
2,2007,345,9,"DM",2,"control",1
2,2007,345,9,"PB",3,"control",1
2,2007,345,9,"PP",7,"control",1
